,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
1095,1095,5,False,"08 22, 2001",A1ML03LCJK9JBX,0764008722,{'Format:': ' VHS Tape'},HCQ,"I bought this video specifically to see my all time favorite Scottish actor, Tony Curran, play the sinister serial killer, Emerson. I was not disappointed by any of the three episodes in this set, however. I recommend this video to any fan of cop drama and/or mysteries.","For the love of Tony Curran,",998438400,,,video favorite episode tony buy curran serial and/or disappointed mystery set cop time sinister emerson actor however recommend drama killer play fan three scottish see specifically
1096,1096,4,True,"11 19, 2014",A3PFTWEDBLERLU,0764004581,{'Format:': ' DVD'},Bluefootedboobie,Hell of a flick.,WWII fare,1416355200,,,hell flick
1097,1097,4,True,"11 2, 2014",A2PVKL9A379MD5,0764004581,{'Format:': ' DVD'},Moogie,An interesting movie,Four Stars,1414886400,,,interesting movie
1098,1098,5,False,"10 21, 2014",A4AEWGCN8VRDL,0764004581,{'Format:': ' DVD'},Thomas Baldino,"I remembered watching this movie years ago and loving it. It never came on TV much at all over the years, so I had to have the DVD. It is a great story told with very few words. It's amazing how entertaining it is without much speaking. Great acting by both men.",It is a great story told with very few words,1413849600,,,tv year act much never watch great amazing word remember dvd story come without men entertain movie ago tell speak love
1099,1099,4,True,"08 19, 2014",A3R2W6NBUIIXWM,0764004581,{'Format:': ' DVD'},Avid Reader,Fascinating film diverging from most war flicks in its presentation of the protagonists and their eventual grudging accommodation to their circumstances. Withheld a fifth star as I didn't like the ending.,Withheld a fifth star as I didn't like the ending,1408406400,,,protagonist star accommodation end grudge like diverge circumstance fifth withhold fascinate eventual presentation flick war film
1100,1100,5,True,"08 8, 2014",A7H7NG4IXQX3X,0764004581,{'Format:': ' DVD'},Jerry Roberts,Very satisfied.,Five Stars,1407456000,,,satisfied
1101,1101,5,True,"08 6, 2014",A1MOYUUJ44LEFL,0764004581,{'Format:': ' DVD'},John J. Wedrall,great movie!,Five Stars,1407283200,,,movie great
1102,1102,5,False,"08 1, 2014",A1T72YCNR34IC7,0764004581,{'Format:': ' DVD'},Bonnie  D. Hussar,Lee Marvin & Actor  Toshiro Mifune  Are OUTSTANDING In This DRAMA.  They are Two Enemies Trapped Alone in a Desert Island.  BOTH Of Their Performances  were Well Etched/  A Searing Psychological Drama!!!!  A MUST SEE ON A VERY LARG SCREEN!!!  It Should Be Shown On an I-MAX Screen!!!!!!!!!,Lee Marvin & Actor Toshiro Mifune Are OUTSTANDING In This ...,1406851200,,,desert enemy performance marvin larg island two trap must i-max alone toshiro psychological screen outstanding actor drama etch well sear show lee see mifune
1103,1103,5,True,"06 18, 2014",AX1SD4VI2YV3P,0764004581,{'Format:': ' DVD'},Donald G. Smock,The incomparable Lee Marvin and the talented Toshiru Mifune star in the interesting WWII tale of an American GI and a Japanese soldier stranded together on an island in the South Pacific during WWII.,Classic Film & Great Story,1403049600,,,japanese marvin talented pacific together tale star island strand interesting wwii gi incomparable south lee soldier mifune american toshiru
1104,1104,5,True,"08 31, 2014",APL7CJTT1X7AL,0764003828,{'Format:': ' VHS Tape'},William Wagner,Great Woody Allan flick still going strong into the future,Five Stars,1409443200,,,great still strong go future woody flick allan
1105,1105,3,False,"07 29, 2014",A1J03J0HZ7KU5T,0764003828,{'Format:': ' DVD'},Scott T. Rivers,"Woody Allen's uneven crime mockumentary marked his directorial debut. Despite its rough-edged quality, ""Take the Money and Run"" (1969) maintains a steady flow of visual and verbal humor. Allen successfully develops his comic persona in his first starring role. Even by today's standards, the film holds up better than most of Woody's recent output. Strangely out of print, the Anchor Bay DVD includes widescreen and full-screen versions.",Take the Laughs and Run,1406592000,,,visual widescreen crime recent woody's verbal film strangely directorial flow take bay first version maintain output dvd successfully money allen star good steady include run print mockumentary hold debut develop full-screen despite uneven comic persona rough-edged role allen's standard quality even humor woody today's mark anchor
1106,1106,5,False,"07 11, 2014",A32UGE5R6ILDP4,0764003828,{'Format:': ' DVD'},Meg,Classic slapstick humor movie by Woody Allen. Silly. Funny.,Silly and humorous,1405036800,,,slapstick movie humor woody silly classic funny allen
1107,1107,5,True,"03 14, 2014",A3UOW72M9I78PH,0764003828,{'Format:': ' DVD'},Tuppy,Woody Allen's Take the Money and Run is one of my favorites amount his great movies.  It is hilarious!  I love it!,Take the Money & Run,1394755200,,,favorite hilarious take great amount movie money run one love allen's woody
1108,1108,4,False,"01 7, 2014",A3W4VE2L5G4HN6,0764003828,{'Format:': ' DVD'},Geraldine,"This movie will make you laugh til you cry, it really is hilarious from beginning to end. Woody Allen is at his best in this film that he also directed.   I'm giving it 4 stars as I did not like Janet Margolin as his girlfriend in this movie, thought a better choice could have been made to play this role. She seemed to be reading the lines throughout, not breathing any life into the role.  Other than that, loved everything about this film. A great pick me up if you've had a bad day and need some big laughs. This one is a keeper!",Woody Allen at His Best,1389052800,,,laugh read thought allen like loved movie could need hilarious pick big great janet margolin well seem star really keeper one play role make direct cry line laugh give everything bad also til woody day girlfriend make breathing choice begin i'm best life throughout end film
1109,1109,5,False,"06 7, 2014",A3LYFRATW68EX1,0764004581,{'Format:': ' DVD'},will crow,"this movie is more than the sum of all the other films about world war two combined. it is a true classic. both men are superb and make us believe what has been said in the past: ""that all wars begin and end within the hearts of men.""",a class above,1402099200,,,believe make within film superb begin two classic sum men heart say end true movie combine past war world war
1110,1110,5,True,"04 12, 2014",A2GKZY4234ZTES,0764004581,{'Format:': ' DVD'},Stan Kline,"Lee Marvin and Toshiro Mifune (you may remember him from Seven Samurai) with only one chance for survival, very entertaining.",It certainly is Hell,1397260800,,,seven marvin samurai chance remember toshiro entertain one lee may mifune survival
1111,1111,4,True,"03 6, 2014",A1B5VH79ZIKCC4,0764004581,{'Format:': ' DVD'},Joseph C. Martinak,"What's not to like? Except the ending...Jesus, who wrote that ending? Marvin a real Marine in WWII who actually killed Japanese on Guadalcanal as a 19 year old, played a total realistic part. Mifume, the greatest actor to ever come out of Japan plays a smart realistic soldier. I cannot add more that what others have written on here.",Marvin and Mifume!,1394064000,,,except marine japanese marvin mifume realistic played real cannot end old like total ever wwii actor play japan what's guadalcanal great smart write write kill add year come actually part soldier others ending...jesus
1112,1112,5,True,"12 28, 2013",A1CK0CGSPDC9G5,0764004581,{'Format:': ' DVD'},Rodney M. Brown,"Waited for years for this classic to go on DVD.  It previously was only available on VHS tape.  It has an alternate ending which is good to see.  The two protagonists: Lee Marvin and Toshiro Mifune start as enemies and discover that they need each other for survival.  The similarity to Robinson Crusoe is striking, except they both are on equal footing.  These two men are two of the greatest movie actors of all time.  It is a great pleasure to see them together.  There are very few copies for collectors out there so, get this one while you can.",Hell in the Pacific,1388188800,5.0,,actor wait end men movie need strike get great alternate protagonist dvd copy toshiro vhs great foot robinson one collector survival enemy good together pleasure equal time lee see start discover year except marvin crusoe two classic similarity previously go available mifune tape
1113,1113,5,True,"10 24, 2013",A205MW5QVI4FDZ,0764004581,{'Format:': ' DVD'},sameadamson,This is an excellent movie if you are a lee Marvin fan you will like this overlooked movie. Good plot and makes good use of the area where they filmed from.,Great Lee Marvin movie,1382572800,,,marvin good overlook use plot like excellent make movie film fan lee area
1114,1114,3,True,"07 11, 2013",A34OD5GD02R6KN,0764004581,{'Format:': ' DVD'},R. Merck,This is an interesting take on a more personal view on warfare - as Lee Marvin was a marine in real life in WWII.,Different take on war - more personal,1373500800,,,marine marvin take view real life interest wwii warfare lee personal
1115,1115,1,True,"12 10, 2013",AC3UQD9LIG8XU,0764003828,{'Format:': ' DVD'},M Hanson,"Should make it clearer in the description that it won't play on any domestic player. Tried to cancel order just a few hours after sending but got it anyway.  Seller was fine, quick shipping and decent packing but what good is that if the item is not usable in this country. Should list these items in a separate section. Very disappointing. Have sent it back.",Won't work in US,1386633600,3.0,,player separate clearer send good make quick domestic disappointing list usable description item country try order get hour item section send play fine decent seller anyway back ship cancel packing
1116,1116,4,False,"09 14, 2013",AW3VZ5O895LRK,0764003828,{'Format:': ' DVD'},carol irvin,"this is not the first movie in which woody allen starred.  however, it was the first movie which would form the pattern for the rest of his movie making life. ergo, he scripted it, directed it and starred in it.  if you followed his earlier standup act, this first movie captures the shtick he established with that act.  he is a character who can do nothing right yet he wants to be a criminal mastermind, especially with robbing banks.  he has some great comic moments in this film. in one he attempts to play a cello in a marching band.  in another he tries to escape prison using a gun he carved out of soap but it rains. these are great comic set ups and sketches.  the romance he sets up involves the female archtype we see in every woody allen movie. she is young, good looking, bright and, most importantly, not Jewish. his pursuit of the ultimate shiksa will continue in virtually every subsequent film. he gets better at this when he starts using Diane Keaton, followed by Mia Farrow.  many people would have liked woody allen to continue making comic movies like this one for the rest of his life. instead of continuing with this broad farce style, he would develop his own blend of combining comedy with tragedy instead.  i liked this film and laughed a lot but i'm glad he did not spend over forty years making variations of it. one of allen's biggest inspirations, the Marx Brothers, especially Groucho, did slight variations of the same comedic shtick over their entire professional lives.  allen took much bigger artistic risks by not sticking to these broad comedic setup gags.  Visit my blog with link given on my profile page here or use this phonetically given URL (livingasseniors dot blogspot dot com). Friday's entry will always be weekend entertainment recs from my 5 star Amazon reviews in film, tv, books and music. These are very heavy on buried treasures and hidden gems. My blogspot is published on Monday, Wednesday & Friday.",the first of a lifelong commitment,1379116800,,,slight virtually female tragedy laugh ergo much importantly use bright shtick pattern star groucho criminal allen romance like weekend ups star however glad movie start character comic friday's moment wednesday young professional cello soap want keaton nothing archtype brother many blogspot diane bury stick gun great make act standup pursuit movie bank well artistic music earlier blog gem set involve variation one livingasseniors play like page entire lot jewish broad setup right try march carve script develop follow comedic good establish directed take rain inspiration attempt first amazon big farce forty mia prison especially recs would spend publish entertainment profile rob gag blend visit link see friday woody band form rest book monday tv year farrow escape big hidden continue com capture review subsequent i'm continue style combine life set comedy yet marx dot instead entry life shiksa url people phonetically heavy treasure use ultimate always another get allen's risk every sketch look give mastermind film
1117,1117,5,True,"08 10, 2013",A2U6N3OURY2I78,0764003828,{'Format:': ' DVD'},russell nusbickel,Some may not agree that this was his best but I found it hysterical. I found it pure fun as I don't remember it having any political or heavy social comments as most of his films do.,Woody at his best,1376092800,,,film social best remember comment find fun political heavy agree pure may hysterical
1118,1118,4,True,"04 25, 2013",A3QIK6R65BG67Z,0764004581,{'Format:': ' DVD'},Robert D. Woods,"Lee Marvin and Toshiro Mifune are the only characters in this rather unique film.  Sworn World War II enemies, they find themselves marooned on a desert island together.  The story moves along, as the American and the Japanese gradually learn to mistrust one another less and less.  Even though neither can make himself fully understood to the other, they finally manage to construct a raft together and sail to a different island, formerly occupied by Japanese military, but now abandoned.  Unless the viewer happens to understand Japanese, the only person whose dialogue can be followed is Marvin's.  This is no matter, because one can get the jist of each situation quite easily.  Dubbing in subtitles would have been utterly stupid, not being needed at all.  What this amounts to is a low key anti-war story.  It also features two alternative endings, the first tragic, the second much the opposite.  It's worth watching.",Hell in the Pacific,1366848000,3.0,,second japanese much person dub find quite character utterly gradually understand opposite sail subtitle raft world war abandon swear desert get occupy unique different stupid toshiro whose less formerly neither tragic one manage need feature understood american low enemy ii follow dialogue anti-war worth together island marvin's first learn fully military would also key situation lee finally even construct matter maroon easily marvin make move watch mistrust two story along though happens ending jist alternative another mifune unless amount rather film viewer
1119,1119,5,True,"04 24, 2013",A3FR9VBY7C3FN,0764004581,{'Format:': ' DVD'},paco,Excellent study of a American Navy pilot and a enemy Japanese Army soldier stranded on a small Pacific island during WWII.  They combat each other with whatever natural weapons that can be found and then realize  their surrival depends on their cooperation.,Hell in the Pacific,1366761600,,,japanese surrival combat pacific navy weapon realize island natural study pilot strand excellent find wwii depend enemy cooperation soldier whatever army small american
1120,1120,5,False,"01 8, 2012",A1HMBIRR0RJ1NI,0764004581,{'Format:': ' DVD'},JAMES MCCORMICK,"5 Stars = Masterpiece  ""Hell in the Pacific"" is one of the greatest movies of it's ilk. Can't even begin to remember the first time I watched it, most likely not long after it was made. A true portrait of two men fighting a war on opposite sides, that only know their on opposite sides, but find out what it is to know your opponent, who may not necessarily be your enemy.  Essential veiwing",The Essence of being Human,1325980800,,,can't know masterpiece likely necessarily pacific side hell find opponent first veiwing begin two movie remember time long men fight star true great opposite one enemy essential may ilk even watch make portrait war
1121,1121,4,False,"03 10, 2011",A3H9JSM1SUTE4O,0764004581,{'Format:': ' DVD'},Robin Simmons,"John Boorman's visualizes Robert S. McNamara's eleventh lesson of life and war; i.e., ""...empathize with your enemy to better understand and combat him"" and takes that notion to the extremes in this fabulous, intense movie metaphor.  Two soldiers -- American and Japanese (movie icons Lee Marvin and Toshiro Mifuni) -- stranded on a South Pacific island, determined to fight to the death, instead discover life. A truly great war movie.  And ironically, a greater anti-war movie.",A DEADLY FIGHT REVEALS NEW LIFE,1299715200,,,notion extremes japanese marvin fabulous robert combat great pacific anti-war boorman's truly metaphor great island two strand toshiro well instead i.e understand life take intense soldier ironically empathize fight icon movie eleventh john visualizes lesson enemy determine death south lee mifuni mcnamara's discover american war
1122,1122,5,True,"05 30, 2009",A1S3SN6DLCGJI5,0764004581,{'Format:': ' DVD'},Paul Moortgat,I love the view (and the story) of the island.  It's played by 2 top actors.,Island,1243641600,,,view love actor island top story play
1123,1123,1,False,"02 4, 2013",A1MNUAXPWP8BUJ,0764003828,{'Format:': ' DVD'},mr. contrarian,"I've never seen a worse comedy.  It has a promising idea (that a criminal would fail at every turn) but is so tightly over scripted that you can't even laugh in the wrong places.  There are none of the quirky truthful insights about real life that ""Annie Hall"" later had.  Woody Allen must be an absolutely humorless person.  The only good thing that can be said is that this failure forced him to go in a different direction.",Spectacularly Bad,1359936000,,,can't wrong script promising quirky laugh worse good idea thing humorless never person i've annie none different later truthful real comedy failure must hall direction criminal tightly allen life say fail would force see place go every turn even woody absolutely insight
1124,1124,1,False,"01 2, 2013",A26VS586HEMGP5,0764003828,{'Format:': ' DVD'},J. Thadeus Toad,"Played fine on my US Spec Blu Ray player but it is not widescreen, it is only 4:3 letterbox. Wait until the actual blu ray comes out.",Not widescreen-letterbox only.,1357084800,,,player widescreen spec blu wait play come letterbox actual fine ray
1125,1125,4,True,"11 8, 2012",A2I3I5MHCP3WU3,0764003828,{'Format:': ' DVD'},Enzo M.,"This is another, funny interesting comedy from Woody Allen in the vein of his early work. Good stuff. Great comedic style in classic Allen fashion.",Another good one...,1352332800,,,fashion comedic good great work style comedy stuff vein classic early allen interest another woody funny
1126,1126,5,False,"07 29, 2012",AKS9SJTHTU0OM,0764003828,{'Format:': ' DVD'},KG,"A brilliant mock-documentary on the life of a criminal - played by Allen - with some of the funniest lines and sight gags I've ever seen in a film. It's important to remember that 'mockumentaries' weren't common when Allen made this, and it was actually seen as quite experimental in it's own crazy, low budget way.  This isn't the deep, brilliant film-maker of 'Annie Hall', etc, but an amazingly smart and funny young Allen capturing the spirit of cinema anarchists like the Marx Brothers.  The only small drawbacks; a sometimes cloying musical score and a couple of slow sections around the love story. But these are very small flies in the great ointment.  A minor point - there's a some debate as to whether the correct aspect ratio is 1:66 or 1:85. From what research I could do (as well as old fading memories of seeing the film in theaters) I think 1:66 is actually correct.  I believe this release is in 1:85, whereas the out of print, but still often available used Anchor Bay is in 1:66. Probably not a life or death difference, but worth noting for purists (like me).",Howlingly funny and inventive early Woody Allen,1343520000,2.0,,fade score play crazy i've quite way hall criminal capture allen like ever memory anarchist smart slow spirit could actually think young aspect important brother experimental note great annie drawback musical budget fly deep cinema print cloy minor see film-maker death love make ratio funny anchor point low believe mock-documentary use probably worth couple bay line whether remember common sometimes gags etc amazingly theater still ointment brilliant mockumentaries release debate whereas sight around section often story correct marx old life purists funny there's well research available see difference small film
1127,1127,3,True,"09 22, 2011",A3DC1GAR574CR3,0764003828,{'Format:': ' DVD'},StratoMaster,"Very dated (late '60's type of humor) but still worth watching if you absolutely love Woody Allen's sense of comedy and his self-loathing study in cinematic pathos. I purchased a used copy and don't feel cheated. Perhaps a Woody Allen diehard fan's must have, but for the average person, this might be one of those you don't really need to own - or view. I watched it expecting more, but realized I've become overly sophisticated in my appreciation for comedy over the last four decades.  It's paced like a television movie-of-the-week, and there are long pauses throughout. The narrative theme is 40's years pass, but interesting for anyone who remembers ""Tenspeed and Brownshoe"" growing up...","Not his best, but not his worse...",1316649600,,,television date view person appreciation i've study remembers allen like theme average pathos need four might grow watch pace realize last movie-of-the-week anyone feel must long interesting really decades one love self-loathing sense type use worth pause become copy purchase perhaps tenspeed cinematic still humor woody fan's cheat year watch narrative pas comedy diehard throughout expect sophisticated brownshoe overly allen's late absolutely
1128,1128,4,False,"02 8, 2009",A1X054KUYG5V,0764004581,{'Format:': ' DVD'},One-Line Film Reviews,"The Bottom Line:  One of the few films I can name with only two actors, Hell in the Pacific takes two of the world's most forceful actors (Lee Marvin and Toshiro Mifune) and casts them as enemies stranded on the same island in the Pacific with no idea of the other's language; something like the Twilight Zone episode ""Two"" without the romance, Hell in the Pacific is an interesting and unique film.",3 stars out of 4,1234051200,2.0,,bottom actor enemy marvin cast name idea pacific something hell film zone island unique other's world's two episode strand toshiro like romance without twilight take interesting line language one lee mifune forceful film
1129,1129,4,True,"09 14, 2008",A2XW6Y6NS70JSV,0764004581,{'Format:': ' DVD'},M. B. DaVega,"I greatly enjoyed 'Hell in the Pacific' and it was more than I expected. I watched this movie the other night and got a lot out of it.  It's a very involving story set during WWII about an American pilot (the great Lee Marvin) and his Japanese counterpart (the equally great Toshiro Mifune) at odds with each other after they are both unknowingly stranded on the same small, uninhabited island in the vast South Pacific Ocean. They fight and quarrel for a good first half of the movie, but ------ realizing that they are both going to have to rely on the other to get out of their situation or to even survive ------ they gradually form an uneasy alliance.  I thoroughly appreciated John Boorman's obvious commitment to realism on this movie. As the film opens up, it just jumps into the story right away, beginning immediately with the image of Toshiro Mifune sitting alone near the beach and Lee Marvin in the jungle, likely just recently dropped in by parachute. The movie wastes no time with set-up or any explanation as to how they both got there. We don't know and don't need to. The editing is done at a smooth, flowing, non-hurried pace which gives the movie a definite real-time feel to it. The scenery and cinematography of the authentic Palau locations is simply stunning and I'm rather amazed by how good this movie looks for its age. The picture quality and clarity of this film is jaw-dropping for a 40 year-old movie. The performances from the sole two actors in the entire film are passionate, inspired and thoroughly believable. The setting and plot is almost enough to make one forget for a moment that the two are sworn wartime enemies and we almost immediately empathize with both characters.  There are no subtitles. It puts us more inside the two's struggle since neither can understand what the other is saying. Even though those of us who don't speak Japanese can't understand what Toshiro Mifune's character is saying, we know EXACTLY what he is feeling and thinking through actions, body language, and forcefulness of expression. Watch for the scene when Toshiro Mifune's character catches a real, giant clam and proceeds to crack it open to get to the real, soft mollusk inside just for the sake of a meal. After they are finally able to put aside their differences for the sake of their mutual survival, they collaborate to build a rather impressive wooden and bamboo raft to escape the confines of the island.  My only grievance with this movie was its ending. I will not spoil it, but I will say that I did feel it was inconclusive and didn't provide me with adequate closure for the two characters' ultimate fates. Even the alternate ending still left me feeling a bit unfulfilled but I will leave it up to each individual viewer to decide for themself. The ending just didn't quite work for me and was the only element that prevented me from giving this film the full five stars.  Overall though, this is still an excellent and vastly underrated 1968 gem from one of the best directors of all time, John Boorman. A unique cinematic experience in the fact that it features two prolific, unparalled actors each playing anonymous characters who are the only two in the entire movie in such a huge, isolated setting. A fasinating encapsulation of a very human story set against the backdrop of the WWII-era campaign in the Pacific.  17 years later in 1985, this film would be reimagined with a science-fiction twist as 'Enemy Mine'.","40 Years Later, still an awesome movie from legendary director John Boorman.",1221350400,10.0,,japanese think thoroughly hell jump counterpart understand reimagined flow encapsulation subtitle bamboo raft location image get pacific uneasy later proceeds star picture neither enemy inconclusive right mollusk survival bit almost would adequate rely south believable cinematography finally leave giant alliance prevent clarity meal scenery experience definite enjoy set forget two overall campaign fight greatly ultimate do small feeling know performances away fasinating character open plot unparalled element pace character amaze vastly watch open can't wwii-era expression alternate unique catch forcefulness involve underrated obvious set-up one drop impressive palau likely isolated give clam anonymous island first appreciate time unknowingly difference sole give still two's inside five backdrop year human marvin sake scene build moment playing since story though spoil crack grievance exactly realism rather film actor collaborate fate action work end beach john say simply near need half night jungle enough explanation science-fiction equally edit pilot wwii leave huge mifune's entire lot quality aside american enemy able good set jaw-dropping stunning sit alone watch get cinematic confines language odds real-time provide form waste recently closure escape commitment make begin i'm gem best wooden body struggle individual expect say mutual mifune viewer themself look age unfulfilled boorman's quite gradually stranded smooth immediately empathize movie twist passionate swear put soft vast quarrel great prolific feel real mine toshiro non-hurried year-old put fact director speak go full uninhabited wartime realize situation lee even parachute authentic ocean excellent boorman inspire decide survive feature
1130,1130,4,False,"08 7, 2008",A2F3RCNSA28S0B,0764004581,{'Format:': ' DVD'},Dr. Alan D. Kardoff,"I find Boorman's direction to be fantastic. As others note two military officers from opposite sides recognize each other. Mifune especially seeks with all his cunning to kill Marvin while the latter struggles very hard just to fill his canteen with drinking water. The tensions, very strong at the beginning slowly dissipate as both realize taking out each other might be very difficult but via cooperation--even despite the language barriers--two heads can equal the results of three. Mifune shows his tenderness first. But both play outstanding roles. While trying to develop the peace, Marvin reads a military manual that mandates troops always to kill the enemy.  Their keen attention to the nonverbals, even as both seem not to be observing is a case study for those intererested in interpersonal communication.  Marvin brings in new vitality once he recognizes there is bamboo on the island.  Yielding to each other in a collaborative manner, the raft is built and launched.  Then I got the impression they had to fight high waves without food on the ocean for perhaps four days. Both are exhausted. Discovering the new island is a dream, that neither perhaps thought would occur.  They forage through the deserted military hospital, each finding things of special interest  and then dressed neatly as military professionals toast each other countlessly with a big bottle of booze.  I wasn't ready for the end but tried to foresee possibilities.  For those who can take a movie with very limited dialogue, scores of nonverbals and two superb actors, this movie is a must. Those who enjoy more group drama or romantic entertainment would be bored.  I am glad to have found this movie in my collection. The VHS version plays very well.",Powerful study & psychological drama but only two stars. Great for most.,1218067200,,,latter via actor possibility hard fill boorman's toast find thought communication wave realize troop dress enjoy study manner romantic neatly result peace glad launch movie opposite observe interest four take bamboo yielding might raft barriers--two others nonverbals group dissipate high take big drinking interpersonal impression direction must vhs forage role find play read drama food thing recognize bring neither enemy play despite new slowly try develop intererested manual limited professional dialogue side day canteen kill first island ready collection recognize tension cooperation--even version struggle equal find perhaps outstanding collaborative military especially get would dream countlessly fantastic entertainment language exhaust bottle booze mandate attention even desert water foresee score marvin difficult hospital vitality show case head officer build discover special superb begin occur ocean two seek without try seem end fight bore well always note strong three tenderness keen mifune cunning
1131,1131,4,True,"07 25, 2008",A1N49TOJZFG48H,0764004581,{'Format:': ' DVD'},Retro nutter,"this is the JOHN BOORMAN i love . the director of ""DELIVERANCE"" and ""THE EMERALD FOREST"" in addition to this excellent and haunting film . in his twin outstanding lead actors , a very thoughtful screenplay and breathtaking photography and direction , it all comes together for me . i withhold the fifth star as i am conflicted about the ending . that was john's artistic choice though . i don't do alternate endings .",another side of a great filmaker,1216944000,2.0,,lead actor haunt twin withhold screenplay breathtaking choice addition together alternate star come john's direction end artistic excellent though outstanding fifth director boorman conflict thoughtful john emerald ending deliverance love forest photography film
1132,1132,4,False,"07 12, 2008",AUHG8KSHI529U,0764004581,{'Format:': ' DVD'},Craig Matteson,"This is both a serious movie and a parable.  Toshir Mifune plays Captain Tsuruhiko Kuroda, a proud Japanese Naval officer and Lee Marvin plays a downed American Pilot.  They both end up on a deserted small island.  They are mortal enemies, but somehow when you are both staring death in the face, it is easier to make common cause against it.  The story of the movie is how they overcome their hatred for each other (in the generic - wartime sense) to find a way to be found, signal for help, or get off the island somehow, someway.  Both actors are superb.  The parable is appropriate for a world ravaged by two-world wars the previous sixty years and now facing nuclear annihilation.  We need to pull together or we will die at each other's through for no good reason.  While I don't want to reveal what happens, it is instructive how vanishing cooperation and friendship are once the immediate threat seems to be past.  As I watched the movie, I could see how the Cast Away  and Enemy Mine both seemed to learn and use things from this film.  I think it is a pretty good film that should be seen yet today.  Reviewed by Craig Matteson, Ann Arbor, MI",Pull together or die apart together.,1215820800,,,japanese actor away find use threat friendship small way cast movie ravage sixty could need world think watched get annihilation seem today serious mine pilot immediate ann find seem officer play review thing see enemy death face appropriate american down generic sense pull enemy reason kuroda easy tsuruhiko good facing nuclear signal two-world together matteson parable island reveal other's want learn mi help common vanishing wartime cooperation lee somehow desert see instructive year star marvin make superb arbor die toshir story yet mortal previous end happen proud cause captain craig naval past someway war mifune hatred pretty film overcome
1133,1133,4,True,"07 7, 2008",A2AHI9YY06CP70,0764004581,{'Format:': ' DVD'},Michael Cavenaugh,"In real life, Lee Marvin is a Marine that received a purple heart after being shot in the buttox during the battle for Saipan. Now here he is afterwards making movies where he is confronting his adversary and being the representative for the American side of the WWII GI psyche. His opposite is a Japanese soldier who equally does a splendid job to bring one up to speed with his culture. Both different and somehow the same. United together by a common goal of survival, yet on a hair trigger to let their warrior spirit flare. Interesting concept for a movie. Well done, appropriately cast.",Lee Marvin at Work,1215388800,,,japanese shot cast movie opposite spirit concept culture job flare make different equally real movie wwii interesting trigger one american survival hair let speed splendid together warrior common heart lee somehow buttox confront battle receive representative marine appropriately marvin psyche side bring purple yet saipan life adversary gi well goal do united afterwards soldier
1134,1134,3,False,"11 8, 2010",A1FFPPPIOSI36M,0764003828,{'Format:': ' DVD'},Scott B. Saul,"For a 60's era movie, this is funny, hip, daring, topical, and satirical...traits that are commonplace today but not that common when this daring film was made.  One of the reasons that I'm not a fan of Woody Allen (besides that the sicko impregnated his adopted daughter) is that I don't appreciate the whole nebbishy, neurotic, lack of physicality,  Jewish stereotype. I'm Jewish (albeit a ""big"" Jew)  and that persona does nobody any good.  However, in 1969, when this movie was made, that negative caricature, was not really utilized in the movies. Taking that stereotype and coupling it with that of a ruthless and bold criminal was unique. The notion that the viewer saw the caricature as always failing, yet the charactor himself did not perceive himself that way, was a refreshing way of telling a story. The story and narrative was so odd that I find the movie [still] refreshingly funny.  Favorite scene...when Virgil is frisked at the prison and cracks up because he's ticklish.",Favorite Woody Allen movie from a person that is not a big fan of Woody Allen,1289174400,2.0,,he's negative bold find refreshingly way criminal perceive allen dare hip however movie adopt nobody take couple nebbishy notion favorite virgil reason big today unique movie albeit caricature refresh really jew one daughter persona jewish physicality make funny whole odd good telling crack stereotype lack utilized fail ticklish besides frisk prison common neurotic fan still ruthless woody charactor satirical...traits narrative appreciate scene...when topical i'm sicko saw yet story always impregnate era commonplace film viewer
1135,1135,5,True,"10 5, 2010",A1DJ7NEM06M0EK,0764003828,{'Format:': ' DVD'},A Customer,"Woody Allen's directorial debut, and it's still funnier than many of his later movies.  You know, he tended toward introspection over comedy in later years.  At the time I ordered, this import was the only widescreen version (zone 0) available in north america.  Sure, it has some korean styled packaging, but you still get english audio and subtitles.  The movie itself is is fresh comedy from a guy making a funny movie, not a commercial movie.  Beware, this movie contains prison scenes and carved soap.",I ordered the import to get widescreen,1286236800,5.0,,know carve widescreen year get soap funnier many north fresh english directorial korean sure make zone packaging later funny commercial comedy movie contain version time beware introspection order prison scene movie debut available subtitle tend america still allen's woody style toward guy import audio
1136,1136,5,True,"09 21, 2010",A1DSOF0EK9G06C,0764003828,{'Format:': ' DVD'},Zarathustra,"Take the Money and Run is a very funny Woody Allen comedy released in 1969 between What's Up Tiger Lily? and Bananas. This excellent Korean transfer is the only widescreen version of the film available. There are some extra features available if your Korean is better than mine (non-existent). If you liked Sleeper and Love and Death, Allen's best early comedies, you will like this one.",An Excellent Early Woody Allen Comedy,1285027200,,,widescreen non-existent film release korean take comedy transfer best comedy mine money allen version early well like excellent run extra what's lily one available tiger like sleeper love death allen's woody funny feature banana
